;screen_name;id;followers;friends;number_tweets;mean;variance;standard_deviation;monday;tuesday;wednesday;thursday;friday;saturday;sunday;mean_day_week;variance_day_week;standard_deviation_day_week;number_hashtags;hashtag_per_tweet;profile_image_url;profile_image_url_https
988;Sissy_USMC;823679880277569536;18103;18361;162;133.20;22311.43;149.37;0.0;0.16751269035532995;0.6395939086294417;0.19289340101522842;0.0;0.0;0.0;28.14;1837.84;42.87;18;0.39;http://pbs.twimg.com/profile_images/945685634211033088/FVkmARKL_normal.jpg;https://pbs.twimg.com/profile_images/945685634211033088/FVkmARKL_normal.jpg
989;ChuckClbayne;817026870881427456;8092;8830;160;190.54;78122.06;279.50;0.095;0.28;0.07;0.275;0.005;0.14;0.135;28.57;359.67;18.97;20;0.56;http://pbs.twimg.com/profile_images/958550849697050624/8PVQfmZx_normal.jpg;https://pbs.twimg.com/profile_images/958550849697050624/8PVQfmZx_normal.jpg
990;martuk56;1517853098;2830;2566;168;125.51;24742.56;157.30;0.08542713567839195;0.271356783919598;0.41708542713567837;0.020100502512562814;0.0;0.0;0.20603015075376885;28.43;876.24;29.60;21;0.11;http://pbs.twimg.com/profile_images/801107097987457025/p03UGIk9_normal.jpg;https://pbs.twimg.com/profile_images/801107097987457025/p03UGIk9_normal.jpg
991;MichongBurchet2;709100566090113024;7113;6832;156;445.04;640137.07;800.09;0.47;0.04;0.055;0.085;0.115;0.12;0.115;28.57;747.10;27.33;35;0.3;http://pbs.twimg.com/profile_images/972899318679052288/L3itpvRb_normal.jpg;https://pbs.twimg.com/profile_images/972899318679052288/L3itpvRb_normal.jpg
992;letters4trump45;897623110563885056;22045;21375;167;107.26;26697.93;163.40;0.0;0.15;0.51;0.34;0.0;0.0;0.0;28.57;1459.10;38.20;41;0.28;http://pbs.twimg.com/profile_images/897626552476815360/BrUKz_jV_normal.jpg;https://pbs.twimg.com/profile_images/897626552476815360/BrUKz_jV_normal.jpg
993;PeningtonShawn;957011773042954240;1509;1936;167;442.88;452956.54;673.02;0.23232323232323232;0.20707070707070707;0.08585858585858586;0.025252525252525252;0.0;0.05555555555555555;0.3939393939393939;28.29;673.63;25.95;13;0.085;http://pbs.twimg.com/profile_images/969790539800424448/6tCwGC4L_normal.jpg;https://pbs.twimg.com/profile_images/969790539800424448/6tCwGC4L_normal.jpg
994;Lobo823;98233607;9948;10231;190;12190.46;276132843.06;16617.25;0.18274111675126903;0.16751269035532995;0.18274111675126903;0.17766497461928935;0.14213197969543148;0.1065989847715736;0.04060913705583756;28.14;92.98;9.64;28;0.15;http://pbs.twimg.com/profile_images/494437282993405952/gNlOXxeJ_normal.jpeg;https://pbs.twimg.com/profile_images/494437282993405952/gNlOXxeJ_normal.jpeg
995;mrbr3c;821905468079611904;6489;6996;167;280.98;76495.75;276.58;0.22;0.205;0.26;0.21;0.06;0.01;0.035;28.57;366.82;19.15;47;0.285;http://pbs.twimg.com/profile_images/822958347171364865/MOw5tmFz_normal.jpg;https://pbs.twimg.com/profile_images/822958347171364865/MOw5tmFz_normal.jpg
996;MC_Mad_Man;817904345324879872;24062;23576;166;109.09;16946.70;130.18;0.2222222222222222;0.25252525252525254;0.398989898989899;0.12626262626262627;0.0;0.0;0.0;28.29;814.49;28.54;25;0.16;http://pbs.twimg.com/profile_images/942928766635999232/SPjYySuR_normal.jpg;https://pbs.twimg.com/profile_images/942928766635999232/SPjYySuR_normal.jpg
997;tattoosvid;3705158113;104495;106625;183;17308.19;333777954.78;18269.59;0.21195652173913043;0.15217391304347827;0.14673913043478262;0.1358695652173913;0.11413043478260869;0.09782608695652174;0.14130434782608695;26.29;37.63;6.13;4;0.02;http://pbs.twimg.com/profile_images/839068686853926913/PtxACdvi_normal.jpg;https://pbs.twimg.com/profile_images/839068686853926913/PtxACdvi_normal.jpg
998;peacockprose;941329811544461317;1954;2427;166;93.29;9210.37;95.97;0.225;0.45;0.185;0.14;0.0;0.0;0.0;28.57;937.67;30.62;37;0.26;http://pbs.twimg.com/profile_images/987382189997387777/ri-hOPqi_normal.jpg;https://pbs.twimg.com/profile_images/987382189997387777/ri-hOPqi_normal.jpg
999;tor1viking;2341325931;203;447;178;7477.54;143886794.35;11995.28;0.16;0.135;0.26;0.25;0.055;0.07;0.07;28.57;250.82;15.84;2;0.01;http://pbs.twimg.com/profile_images/975936279971008512/t9O6uhpF_normal.jpg;https://pbs.twimg.com/profile_images/975936279971008512/t9O6uhpF_normal.jpg
1000;dblane1971;2838284479;780;1210;167;1783.92;10169339.13;3188.94;0.09;0.12;0.345;0.075;0.09;0.17;0.11;28.57;305.10;17.47;14;0.14;http://pbs.twimg.com/profile_images/988593183390097408/HfG2GHXW_normal.jpg;https://pbs.twimg.com/profile_images/988593183390097408/HfG2GHXW_normal.jpg
1001;UberDick;950091039993417728;14381;13788;166;66.96;3784.44;61.52;0.0;0.0;0.76;0.24;0.0;0.0;0.0;28.57;2813.39;53.04;13;0.09;http://pbs.twimg.com/profile_images/986487576939847680/H6Ihr3GE_normal.jpg;https://pbs.twimg.com/profile_images/986487576939847680/H6Ihr3GE_normal.jpg
1002;ARedPillReport;4499382678;43659;44911;163;14.97;105.45;10.27;0.0;0.0;0.57;0.43;0.0;0.0;0.0;28.57;2096.82;45.79;0;0.0;http://pbs.twimg.com/profile_images/988420714729525248/CZDqXuFv_normal.jpg;https://pbs.twimg.com/profile_images/988420714729525248/CZDqXuFv_normal.jpg
1003;srohm;26909699;11984;11984;161;1708.45;10309853.53;3210.90;0.27;0.17;0.1;0.055;0.175;0.11;0.12;28.57;166.24;12.89;24;0.19;http://pbs.twimg.com/profile_images/817791851348443136/tt2BGpJX_normal.jpg;https://pbs.twimg.com/profile_images/817791851348443136/tt2BGpJX_normal.jpg
1004;jocera;67603615;2880;3055;166;1702.08;9349153.40;3057.64;0.09090909090909091;0.12121212121212122;0.1919191919191919;0.13131313131313133;0.05555555555555555;0.1111111111111111;0.29797979797979796;28.29;215.06;14.66;16;0.085;http://pbs.twimg.com/profile_images/1595855041/image_normal.jpg;https://pbs.twimg.com/profile_images/1595855041/image_normal.jpg
1005;gobucks115;727497780072050688;11474;11299;152;139.54;90562.16;300.94;0.14213197969543148;0.12690355329949238;0.09644670050761421;0.1116751269035533;0.09644670050761421;0.20812182741116753;0.2182741116751269;28.14;85.84;9.26;31;0.175;http://pbs.twimg.com/profile_images/972460702597369857/6CAFAGpH_normal.jpg;https://pbs.twimg.com/profile_images/972460702597369857/6CAFAGpH_normal.jpg
1006;Toniraebenedic1;952001734922133504;2962;4260;172;37.39;1003.88;31.68;0.3869346733668342;0.44221105527638194;0.1708542713567839;0.0;0.0;0.0;0.0;28.43;1310.24;36.20;24;0.13;http://pbs.twimg.com/profile_images/962214579387314176/62GlfdB6_normal.jpg;https://pbs.twimg.com/profile_images/962214579387314176/62GlfdB6_normal.jpg
1007;BiberJim;2220380616;18530;17855;177;71.98;2403.80;49.03;0.205;0.34;0.365;0.09;0.0;0.0;0.0;28.57;891.96;29.87;32;0.175;http://pbs.twimg.com/profile_images/978659560775757826/Do1xQG-j_normal.jpg;https://pbs.twimg.com/profile_images/978659560775757826/Do1xQG-j_normal.jpg
1008;jackie70111;822921337446375424;20946;20892;171;150.96;44395.45;210.70;0.165;0.065;0.06;0.0;0.23;0.31;0.17;28.57;400.53;20.01;24;0.15;http://pbs.twimg.com/profile_images/983151892560625664/Qc1sKDV-_normal.jpg;https://pbs.twimg.com/profile_images/983151892560625664/Qc1sKDV-_normal.jpg
1009;martuk56;1517853098;2830;2566;168;125.51;24742.56;157.30;0.08542713567839195;0.271356783919598;0.41708542713567837;0.020100502512562814;0.0;0.0;0.20603015075376885;28.43;876.24;29.60;21;0.11;http://pbs.twimg.com/profile_images/801107097987457025/p03UGIk9_normal.jpg;https://pbs.twimg.com/profile_images/801107097987457025/p03UGIk9_normal.jpg
1010;_SierraWhiskee;379690254;85581;65688;170;13.02;95.30;9.76;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.14;4752.12;68.94;52;0.345;http://pbs.twimg.com/profile_images/979047290164928513/JFIybacL_normal.jpg;https://pbs.twimg.com/profile_images/979047290164928513/JFIybacL_normal.jpg
1011;deplorableinnc;2788274877;30601;29935;163;322.35;193814.53;440.24;0.03571428571428571;0.17346938775510204;0.2193877551020408;0.1683673469387755;0.025510204081632654;0.15306122448979592;0.22448979591836735;28.00;216.57;14.72;33;0.18;http://pbs.twimg.com/profile_images/963605916766625793/xxWvyssK_normal.jpg;https://pbs.twimg.com/profile_images/963605916766625793/xxWvyssK_normal.jpg
1012;djthom02;28357417;4148;4999;166;2852.29;15108745.90;3887.00;0.12626262626262627;0.2828282828282828;0.18181818181818182;0.10101010101010101;0.12121212121212122;0.045454545454545456;0.1414141414141414;28.29;185.35;13.61;25;0.19;http://pbs.twimg.com/profile_images/961422504848863233/4ViUY6Ta_normal.jpg;https://pbs.twimg.com/profile_images/961422504848863233/4ViUY6Ta_normal.jpg
1013;RonGutierrez16;986429018063781888;682;1300;144;1040.72;1796345.38;1340.28;0.0658682634730539;0.2215568862275449;0.31137724550898205;0.15568862275449102;0.11377245508982035;0.03592814371257485;0.09580838323353294;23.86;219.84;14.83;16;0.14;http://pbs.twimg.com/profile_images/986446741883977728/kD0SJiBU_normal.jpg;https://pbs.twimg.com/profile_images/986446741883977728/kD0SJiBU_normal.jpg
1014;DandAExperts;404341852;17231;15506;160;366.79;667139.56;816.79;0.15;0.15;0.255;0.125;0.04;0.16;0.12;28.57;139.39;11.81;30;0.275;http://pbs.twimg.com/profile_images/938957037081214976/_kr705Ht_normal.jpg;https://pbs.twimg.com/profile_images/938957037081214976/_kr705Ht_normal.jpg
1015;CSMLuisGonzalez;2196183115;2230;2338;167;439.37;382335.97;618.33;0.21105527638190955;0.20603015075376885;0.23115577889447236;0.02512562814070352;0.0;0.06030150753768844;0.2663316582914573;28.43;411.67;20.29;32;0.255;http://pbs.twimg.com/profile_images/650815537065291776/pNOWJW88_normal.jpg;https://pbs.twimg.com/profile_images/650815537065291776/pNOWJW88_normal.jpg
1016;LasVegasVans;3244382466;93948;92311;159;35.31;1317.05;36.29;0.02;0.235;0.035;0.2;0.215;0.285;0.01;28.57;465.96;21.59;25;0.425;http://pbs.twimg.com/profile_images/687784495316119552/J-AjEWku_normal.jpg;https://pbs.twimg.com/profile_images/687784495316119552/J-AjEWku_normal.jpg
1017;cptfred;43204599;2172;2184;164;3771.37;52428098.21;7240.72;0.135678391959799;0.23618090452261306;0.06532663316582915;0.12060301507537688;0.23115577889447236;0.10552763819095477;0.10552763819095477;28.43;146.24;12.09;15;0.105;http://pbs.twimg.com/profile_images/2036985822/brando_normal.gif;https://pbs.twimg.com/profile_images/2036985822/brando_normal.gif
1018;ITGuy1959;4247374520;8739;8999;169;281.44;78278.36;279.78;0.11;0.295;0.41;0.185;0.0;0.0;0.0;28.57;906.24;30.10;7;0.04;http://pbs.twimg.com/profile_images/667051079108988928/fIiD8LB5_normal.jpg;https://pbs.twimg.com/profile_images/667051079108988928/fIiD8LB5_normal.jpg
1019;MattLynchGB;2205862450;13003;12260;172;569.22;548181.42;740.39;0.20603015075376885;0.20603015075376885;0.27638190954773867;0.12060301507537688;0.0;0.05025125628140704;0.1407035175879397;28.43;312.82;17.69;9;0.045;http://pbs.twimg.com/profile_images/977912683147210753/GJksMpcF_normal.jpg;https://pbs.twimg.com/profile_images/977912683147210753/GJksMpcF_normal.jpg
1020;FridayFeelingz;971852022;16692;8051;185;3480.55;26357621.47;5133.97;0.13;0.25;0.17;0.12;0.315;0.015;0.0;28.57;453.10;21.29;54;0.675;http://pbs.twimg.com/profile_images/984417058837487616/1NpOyqyC_normal.jpg;https://pbs.twimg.com/profile_images/984417058837487616/1NpOyqyC_normal.jpg
1021;AirborneWookie;33045362;1570;2342;175;7825.25;128768202.62;11347.61;0.215;0.16;0.135;0.195;0.1;0.08;0.115;28.57;84.82;9.21;21;0.22;http://pbs.twimg.com/profile_images/981898249706631169/aLMB4VPM_normal.jpg;https://pbs.twimg.com/profile_images/981898249706631169/aLMB4VPM_normal.jpg
1022;Truth24Patriot;784195632177090560;13919;14199;163;194.23;81565.31;285.60;0.18;0.24;0.215;0.165;0.0;0.0;0.2;28.57;346.24;18.61;17;0.46;http://pbs.twimg.com/profile_images/972884666993659909/NGmmfQUe_normal.jpg;https://pbs.twimg.com/profile_images/972884666993659909/NGmmfQUe_normal.jpg
1023;bodysouls;23199382;3528;3469;171;299.85;87832.53;296.37;0.10050251256281408;0.5276381909547738;0.32160804020100503;0.05025125628140704;0.0;0.0;0.0;28.43;1423.39;37.73;15;0.085;http://pbs.twimg.com/profile_images/3087128593/b55aecfe1182bd6f386247483d9daa63_normal.png;https://pbs.twimg.com/profile_images/3087128593/b55aecfe1182bd6f386247483d9daa63_normal.png
1024;tmfbmf;950887920423993344;9566;9275;181;8329.83;112892570.34;10625.09;0.17525773195876287;0.08247422680412371;0.12886597938144329;0.17525773195876287;0.21649484536082475;0.1134020618556701;0.10824742268041238;27.71;72.20;8.50;20;0.105;http://pbs.twimg.com/profile_images/950891613626056704/ewruMAPC_normal.jpg;https://pbs.twimg.com/profile_images/950891613626056704/ewruMAPC_normal.jpg
1025;TrumpSouthern;954105880634519552;9902;10347;174;214.88;26585.81;163.05;0.0;0.035;0.61;0.355;0.0;0.0;0.0;28.57;2037.10;45.13;6;0.05;http://pbs.twimg.com/profile_images/954107080285110273/-JKnpNn9_normal.jpg;https://pbs.twimg.com/profile_images/954107080285110273/-JKnpNn9_normal.jpg
1026;thosutt;383821085;1147;1173;178;410.50;111098.89;333.32;0.245;0.32;0.035;0.135;0.13;0.0;0.135;28.57;423.67;20.58;26;0.305;http://pbs.twimg.com/profile_images/916372589022371841/Qhz20vFj_normal.jpg;https://pbs.twimg.com/profile_images/916372589022371841/Qhz20vFj_normal.jpg
1027;PJDeRosa;885625808;643;1183;165;2444.82;12041794.44;3470.13;0.25125628140703515;0.18090452261306533;0.19095477386934673;0.1407035175879397;0.12060301507537688;0.04522613065326633;0.07035175879396985;28.43;174.24;13.20;7;0.035;http://pbs.twimg.com/profile_images/780216298097766400/UmA2hpZW_normal.jpg;https://pbs.twimg.com/profile_images/780216298097766400/UmA2hpZW_normal.jpg
1028;cptfred;43204599;2172;2184;164;3771.37;52428098.21;7240.72;0.135678391959799;0.23618090452261306;0.06532663316582915;0.12060301507537688;0.23115577889447236;0.10552763819095477;0.10552763819095477;28.43;146.24;12.09;15;0.105;http://pbs.twimg.com/profile_images/2036985822/brando_normal.gif;https://pbs.twimg.com/profile_images/2036985822/brando_normal.gif
1029;standup_am_dad;756842907445886976;2984;3531;160;135.65;27444.73;165.66;0.15;0.12;0.175;0.035;0.0;0.225;0.295;28.57;363.10;19.06;16;0.245;http://pbs.twimg.com/profile_images/960247144715137024/kYL2goKh_normal.jpg;https://pbs.twimg.com/profile_images/960247144715137024/kYL2goKh_normal.jpg
1030;OurSavior_Jesus;788819030916292609;28164;29788;131;727.00;2951280.15;1717.93;0.07317073170731707;0.6097560975609756;0.054878048780487805;0.10975609756097561;0.06097560975609756;0.03048780487804878;0.06097560975609756;23.43;990.24;31.47;11;0.055;http://pbs.twimg.com/profile_images/790711987579650052/DgtAkBBo_normal.jpg;https://pbs.twimg.com/profile_images/790711987579650052/DgtAkBBo_normal.jpg
1031;MAGA_MJ79;178077004;896;1268;172;522.26;529976.54;727.99;0.315;0.165;0.125;0.03;0.045;0.195;0.125;28.57;318.82;17.86;17;0.16;http://pbs.twimg.com/profile_images/943492149924061190/kpbOhMTJ_normal.jpg;https://pbs.twimg.com/profile_images/943492149924061190/kpbOhMTJ_normal.jpg
1032;JaneDoeCountry;767100119049236480;4426;4550;180;65.34;5158.75;71.82;0.0;0.015;0.855;0.13;0.0;0.0;0.0;28.57;3458.82;58.81;35;0.215;http://pbs.twimg.com/profile_images/951215428298096640/ubQt1TTS_normal.jpg;https://pbs.twimg.com/profile_images/951215428298096640/ubQt1TTS_normal.jpg
1033;RightNow52;985653997619957762;2412;2995;167;149.26;34992.29;187.06;0.345;0.16;0.11;0.01;0.0;0.0;0.375;28.57;883.39;29.72;27;0.15;http://pbs.twimg.com/profile_images/985656359822569472/BwNrnXUs_normal.jpg;https://pbs.twimg.com/profile_images/985656359822569472/BwNrnXUs_normal.jpg
1034;praetormaximus3;967958486465294336;1506;2901;159;94.67;14761.72;121.50;0.295;0.105;0.31;0.115;0.0;0.0;0.175;28.57;543.67;23.32;17;0.18;http://pbs.twimg.com/profile_images/968154649961230336/dBILh7fo_normal.jpg;https://pbs.twimg.com/profile_images/968154649961230336/dBILh7fo_normal.jpg
1035;MAGAKatydid;88080926;7771;8485;175;24.02;306.06;17.49;0.0;0.0;0.3247422680412371;0.6752577319587629;0.0;0.0;0.0;27.71;2250.49;47.44;42;0.275;http://pbs.twimg.com/profile_images/792790523966791680/SHF5vKMI_normal.jpg;https://pbs.twimg.com/profile_images/792790523966791680/SHF5vKMI_normal.jpg
1036;lawlerchuck1;822669005227835392;13476;13606;167;35.76;471.02;21.70;0.0;0.0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;28.29;2311.35;48.08;18;0.25;http://pbs.twimg.com/profile_images/873633789334794240/4z9J0Ako_normal.jpg;https://pbs.twimg.com/profile_images/873633789334794240/4z9J0Ako_normal.jpg
1037;SpiroHere;3004212755;8130;7793;199;22659.06;505515633.06;22483.67;0.11;0.105;0.16;0.165;0.2;0.12;0.14;28.57;40.53;6.37;17;0.475;http://pbs.twimg.com/profile_images/573945209345593344/tQtWxsTa_normal.jpeg;https://pbs.twimg.com/profile_images/573945209345593344/tQtWxsTa_normal.jpeg
1038;nawaejauhar;709992361930178560;94888;101685;158;391.44;218504.66;467.44;0.245;0.085;0.18;0.145;0.075;0.135;0.135;28.57;113.67;10.66;0;0.0;http://pbs.twimg.com/profile_images/882610947059322880/w0nt7mXS_normal.jpg;https://pbs.twimg.com/profile_images/882610947059322880/w0nt7mXS_normal.jpg
1039;ChristianBliven;899648533510316032;44872;29955;199;21772.85;550463238.03;23461.95;0.115;0.14;0.19;0.115;0.135;0.145;0.16;28.57;23.67;4.87;20;0.11;http://pbs.twimg.com/profile_images/916896025792569344/2KrKEG6h_normal.jpg;https://pbs.twimg.com/profile_images/916896025792569344/2KrKEG6h_normal.jpg
1040;Tan_Pattaranan;171916580;182;729;194;11784.08;186459576.31;13655.02;0.18592964824120603;0.10552763819095477;0.1407035175879397;0.1507537688442211;0.12060301507537688;0.15577889447236182;0.1407035175879397;28.43;22.53;4.75;48;0.26;http://pbs.twimg.com/profile_images/985772711040471040/lUBwSZUC_normal.jpg;https://pbs.twimg.com/profile_images/985772711040471040/lUBwSZUC_normal.jpg
1041;MitchFreimark;561007180;2671;3277;192;14881.40;345499644.35;18587.62;0.11224489795918367;0.16326530612244897;0.17346938775510204;0.08673469387755102;0.12755102040816327;0.1836734693877551;0.15306122448979592;28.00;40.86;6.39;11;0.055;http://pbs.twimg.com/profile_images/780352981187301376/br9ODnik_normal.jpg;https://pbs.twimg.com/profile_images/780352981187301376/br9ODnik_normal.jpg
1042;NateTarorick;779119832105095168;622;1078;195;23003.44;444428216.61;21081.47;0.1683673469387755;0.14795918367346939;0.14285714285714285;0.09693877551020408;0.1377551020408163;0.15816326530612246;0.14795918367346939;28.00;16.86;4.11;28;0.185;http://pbs.twimg.com/profile_images/785808280165703680/ZlzKF2sp_normal.jpg;https://pbs.twimg.com/profile_images/785808280165703680/ZlzKF2sp_normal.jpg
1043;gregoryhetzer;745717336334807040;44373;47204;154;392.95;629178.74;793.21;0.095;0.055;0.415;0.105;0.06;0.11;0.16;28.57;535.67;23.14;0;0.0;http://pbs.twimg.com/profile_images/890910239779954689/UgAI_P1W_normal.jpg;https://pbs.twimg.com/profile_images/890910239779954689/UgAI_P1W_normal.jpg
1044;Birdwatcher291;929757436185075714;1276;1621;159;322.09;93277.75;305.41;0.05025125628140704;0.09547738693467336;0.19095477386934673;0.22110552763819097;0.16080402010050251;0.1658291457286432;0.11557788944723618;28.43;117.96;10.86;8;0.04;http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1045;MikeProffitt57;936631354963439617;431;518;146;5846.21;115944690.50;10767.76;0.10982658959537572;0.19653179190751446;0.19653179190751446;0.3583815028901734;0.05202312138728324;0.017341040462427744;0.06936416184971098;24.71;353.63;18.81;26;0.21;http://pbs.twimg.com/profile_images/964339968280793090/sFXs_xOx_normal.jpg;https://pbs.twimg.com/profile_images/964339968280793090/sFXs_xOx_normal.jpg
1046;forgen19;842949129290506240;35381;33967;158;178.66;313398.82;559.82;0.175;0.175;0.105;0.08;0.13;0.235;0.1;28.57;102.53;10.13;0;0.0;http://pbs.twimg.com/profile_images/851055724276850689/Mys7Ttj7_normal.jpg;https://pbs.twimg.com/profile_images/851055724276850689/Mys7Ttj7_normal.jpg
1047;RealMojo10;981294147050131457;1510;1551;163;721.56;819538.97;905.28;0.13;0.17;0.155;0.18;0.25;0.075;0.04;28.57;166.24;12.89;10;0.055;http://pbs.twimg.com/profile_images/988542894410747906/7vu4tIp2_normal.jpg;https://pbs.twimg.com/profile_images/988542894410747906/7vu4tIp2_normal.jpg
1048;lennibird;41340377;1470;3936;195;25781.22;767730880.35;27707.96;0.15306122448979592;0.10204081632653061;0.18877551020408162;0.14285714285714285;0.1377551020408163;0.1377551020408163;0.1377551020408163;28.00;21.71;4.66;15;0.09;http://pbs.twimg.com/profile_images/898721664690774016/U_W-CVvd_normal.jpg;https://pbs.twimg.com/profile_images/898721664690774016/U_W-CVvd_normal.jpg
1049;JaneDoeCountry;767100119049236480;4426;4550;180;65.34;5158.75;71.82;0.0;0.015;0.855;0.13;0.0;0.0;0.0;28.57;3458.82;58.81;35;0.215;http://pbs.twimg.com/profile_images/951215428298096640/ubQt1TTS_normal.jpg;https://pbs.twimg.com/profile_images/951215428298096640/ubQt1TTS_normal.jpg
